,product,value,customer
555,"['32078802', '32078970', '32476192', '34798386', '32842551', '32078795', '34130894']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 546.1220631222034, 299.6981052939996, 192.02989367568824, 128.34496232324597]",543829
556,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",537785
557,"['36298220', '36298206', '36298416', '36298290', '36298381', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 30.012466821708426, 18.86316287631953]",416686
558,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",25543
559,"['35984452', '32981935']","[286.2017037296525, 130.3509040171219]",822830
560,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181]",224767
561,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '35609273', '35609252', '35609245']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",769050
562,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795', '31047520', '31047492', '35662452', '31047450', '31047415']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445]",67872
563,"['31047443', '35662452', '31047450', '31047415', '31047520', '31047492']","[41.84850658896197, 34.505553090471324, 31.941530432333607, 27.531580101500445, 26.918442687188385, 8.083787224374996]",151929
564,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",216732
565,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '31047520', '31047492']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 39.14246388387581, 7.910277495538107]",879784
566,['35984452'],[286.2017037296525],630116
567,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795', '32078935', '32079103']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824, 45.986274830583326, 25.65671892200126]",32606
568,"['32988396', '31618475', '31618321', '32988382', '35609273', '35609252', '35609245']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 108.49303078002146, 55.602139549229754, 37.96969474836661]",365708
569,"['35984452', '32981935', '34798386']","[286.2017037296525, 130.3509040171219, 25.533094827835328]",717948
570,"['34798386', '34130894', '31047520', '35662452', '31047450', '31047415', '31047492']","[546.1220631222034, 128.34496232324597, 39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107]",472357
571,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",743003
572,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",455500
573,['35984452'],[286.2017037296525],69657
574,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 37.96969474836661]",641350
575,"['32078802', '32078970', '32078830', '32476192', '32842551', '32078795', '32079103', '32078935']","[827.3627254565821, 682.2102925851468, 632.4118090777264, 559.0926091472996, 299.6981052939996, 192.02989367568824, 25.65671892200126, 1.1354281836515119]",11066
576,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",466967
577,"['34798386', '34130894', '31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[546.1220631222034, 128.34496232324597, 87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",30307
578,['32981935'],[130.3509040171219],141950
579,"['36298290', '36298416', '36298220', '36298262', '36298395']","[375.4677387170732, 167.78769704519127, 69.3529172733598, 30.012466821708426, 18.86316287631953]",550814
580,"['35662704', '35662452', '35662641', '34798386']","[210.10323277647228, 64.23476115039806, 33.56605200789042, 25.533094827835328]",471747
581,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '31047450', '32078935', '32079103', '31047464']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 87.731985454361, 61.92253052534606, 48.595294241035994, 45.986274830583326, 25.65671892200126, 23.290491077536526]",653631
582,"['34130894', '35609273', '35609252', '35609245', '34798386']","[128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661, 25.533094827835328]",738123
583,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",755911
584,"['32988396', '31618475', '32988382', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 2.376759216964381]",433589
585,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",771588
586,"['36298220', '32988396', '36298206', '36298416', '31618475', '36298290', '31618321', '32988382', '36298381', '36298262', '36298395']","[670.479582489042, 634.7881591196956, 594.5667014569935, 581.9012585327861, 420.09703990130134, 375.4677387170732, 257.0363812253069, 254.2146554359113, 120.5542163488181, 30.012466821708426, 18.86316287631953]",91979
587,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",509230
588,"['32988396', '31618475', '32988382', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 2.376759216964381]",691958
589,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",508002
590,['35984452'],[286.2017037296525],382915
591,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",650566
592,"['32078830', '32078802', '32842551', '32078795', '32078970', '32981935', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 130.3509040171219, 45.986274830583326, 25.65671892200126]",546856
593,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",689283
