,product,value,customer
1438,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",494923
1439,['32988382'],[88.98763597402909],152132
1440,['31047450'],[36.52506843159224],799321
1441,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",769233
1442,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",469373
1443,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",770502
1444,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",643971
1445,"['32078802', '32842551', '31618475', '32078970', '32988382', '32078935', '32078795', '34129942']","[1081.368219757816, 336.74698368175575, 297.6178852695093, 285.8383722766826, 253.0349200847682, 69.07445737837183, 24.68169239602989, 18.210682594912296]",298896
1446,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",385367
1447,['32988382'],[88.98763597402909],301527
1448,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",191698
1449,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",32471
1450,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",553626
1451,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",272477
1452,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",802871
1453,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",249884
1454,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",422283
1455,['32078970'],[22.946484874586204],157072
1456,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",1082
1457,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",9957
1458,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",583991
1459,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",744167
1460,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",595703
1461,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",129980
1462,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",66300
1463,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",29173
1464,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",53202
1465,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",37037
1466,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",253681
1467,['32988382'],[88.98763597402909],469278
1468,"['32078802', '32842551', '32078970', '32078935', '32078795']","[1081.368219757816, 336.74698368175575, 285.8383722766826, 69.07445737837183, 24.68169239602989]",253639
1469,['32988382'],[88.98763597402909],418211
1470,"['32078802', '32078795', '32842551', '32078970', '34798386', '32078935', '34130894']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 161.6051524421832, 69.07445737837183, 49.40063491208645]",9002
1471,['32988382'],[88.98763597402909],458079
1472,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",698355
1473,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",706601
1474,"['32988382', '31047450', '31047464']","[88.98763597402909, 73.77258451199832, 52.34917005095697]",487021
1475,"['32078802', '32078970', '32078795', '32842551', '31047450', '31047464']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 73.77258451199832, 52.34917005095697]",305221
1476,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",600254
1477,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",94679
1478,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",395407
1479,"['31618475', '32988382']","[272.0252261069808, 88.98763597402909]",22642
1480,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",157350
1481,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",366711
1482,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",252736
1483,"['32078802', '36298220', '36298206', '32078795', '32842551', '36298381', '32078970', '32079082', '32078935']","[1076.2166746635708, 876.9585324254264, 689.2502796946033, 453.14981443563715, 399.58008649397294, 136.19829275876663, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",175378
1484,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",282905
1485,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",801014
1486,"['36298416', '36298395', '36298381', '34798386', '36298122', '34130894']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 161.6051524421832, 159.24688011896038, 49.40063491208645]",32750
1487,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",107533
1488,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",172944
1489,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",465360
1490,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",791594
1491,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",492313
1492,['32078795'],[24.68169239602989],572914
1493,['32078795'],[24.68169239602989],664516
1494,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",497750
1495,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",22546
1496,['31047450'],[36.52506843159224],460566
1497,['32078795'],[24.68169239602989],122440
1498,"['31618321', '31618475', '32988382', '34798386', '34129942', '31618405', '34130894']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 161.6051524421832, 148.9027885253545, 118.35782439901915, 49.40063491208645]",787818
1499,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",68186
1500,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",458432
1501,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",6734
1502,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",505291
1503,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",339553
1504,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",360613
1505,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",272987
1506,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",765554
1507,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",445322
1508,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",476743
1509,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",847150
1510,"['36298416', '36298395', '36298381', '31618475', '32988382', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 272.0252261069808, 253.01601183589494, 159.24688011896038]",4909
1511,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",478221
1512,"['32078802', '32078795', '32842551', '32078970', '31047450', '32078935', '31047464']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 73.77258451199832, 69.07445737837183, 52.34917005095697]",588655
1513,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",305760
1514,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",536262
1515,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",66327
1516,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",264785
1517,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",579142
1518,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",619309
1519,"['32078802', '31618321', '32078970', '31618475', '32988382', '32078795', '32842551', '34798386', '34129942', '31618405', '34130894']","[1426.2324657128029, 945.1447404429092, 829.881066034175, 737.4983489619906, 498.5654932260181, 256.8448607981492, 254.71926128307788, 161.6051524421832, 148.9027885253545, 118.35782439901915, 49.40063491208645]",326414
1520,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",399625
1521,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",355647
1522,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",96584
1523,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",81696
1524,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",708256
1525,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",291159
1526,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",353212
1527,['32078795'],[24.68169239602989],459589
1528,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",505834
1529,"['32078802', '32078970', '32842551', '32078795']","[1426.2324657128029, 829.881066034175, 254.71926128307788, 24.68169239602989]",572314
1530,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",622975
1531,['31047450'],[36.52506843159224],305713
1532,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",478829
1533,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",224801
1534,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",364334
1535,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",262682
1536,"['36298416', '36298395', '36298381', '36298122', '31047450']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 36.52506843159224]",138774
1537,"['36298220', '36298206', '36298381', '32078970']","[876.9585324254264, 689.2502796946033, 136.19829275876663, 22.946484874586204]",261758
1538,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",564920
1539,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",207503
1540,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",23129
1541,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",28692
1542,['32078795'],[24.68169239602989],441657
1543,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",74652
1544,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",383815
1545,"['32078795', '32078970']","[24.68169239602989, 22.946484874586204]",398535
1546,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",708336
1547,"['31047450', '32078970']","[36.52506843159224, 22.946484874586204]",316077
1548,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",386644
1549,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",691283
1550,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",29995
1551,"['32078802', '32078795', '32842551', '31618475', '32988382', '32078970', '32079082', '34129942', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 297.6178852695093, 253.0349200847682, 105.54651171459584, 81.51421243336533, 18.210682594912296, 3.8743391493146437]",518891
1552,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",11717
1553,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",190748
1554,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",340979
1555,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",519696
1556,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",579439
1557,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",25660
1558,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",70549
1559,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",414264
1560,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",95907
1561,"['31618475', '32988382', '32078970']","[272.0252261069808, 253.01601183589494, 22.946484874586204]",75896
1562,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",44115
1563,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",130935
1564,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",466994
1565,['32078795'],[24.68169239602989],340644
1566,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",492111
1567,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",501179
1568,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",483503
1569,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",238453
1570,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",306299
1571,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",271656
1572,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",419323
1573,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",252527
1574,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 81.51421243336533, 69.07445737837183]",273664
1575,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",28915
1576,"['32078802', '32078795', '32842551', '31618475', '32988382', '32078970', '32079082', '34129942', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 272.0252261069808, 253.01601183589494, 105.54651171459584, 81.51421243336533, 18.210682594912296, 3.8743391493146437]",237450
1577,['36298395'],[1234.2502222916794],107516
1578,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",214227
1579,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",303241
1580,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",708670
1581,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",25515
1582,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",289544
1583,"['32078802', '32078970', '32078795', '32842551', '31047450', '31047464']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 73.77258451199832, 52.34917005095697]",36184
1584,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",477267
1585,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",81179
1586,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",97388
1587,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",294605
1588,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",277038
1589,['32078795'],[24.68169239602989],229526
1590,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",683723
1591,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",75240
1592,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",353844
1593,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",717290
1594,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",335839
1595,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",436246
1596,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",437690
1597,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",275858
1598,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",106434
1599,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",370460
1600,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",396412
1601,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",381760
1602,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",273473
1603,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",504441
1604,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",258428
1605,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",28474
1606,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",295162
1607,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",470024
1608,"['36298416', '36298395', '31618321', '36298220', '31618475', '36298206', '36298381', '32988382', '36298122', '34129942', '31618405']","[2275.933141867629, 2099.3794220461164, 945.1447404429092, 876.9585324254264, 737.4983489619906, 689.2502796946033, 678.9605673147175, 498.5654932260181, 159.24688011896038, 148.9027885253545, 118.35782439901915]",164384
1609,"['36298220', '36298206', '36298381', '31047450', '31047464']","[876.9585324254264, 689.2502796946033, 136.19829275876663, 73.77258451199832, 52.34917005095697]",219211
1610,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",98705
1611,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",127629
1612,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",765641
1613,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",176942
1614,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",165812
1615,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",446419
1616,['32988382'],[88.98763597402909],324295
1617,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",149095
1618,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",619461
1619,['32988382'],[88.98763597402909],40210
1620,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",81270
1621,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",111356
1622,"['31618475', '32988382', '32078795']","[272.0252261069808, 253.01601183589494, 24.68169239602989]",147984
1623,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",406512
1624,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",367886
1625,"['36298395', '36298220', '36298206', '36298381']","[1234.2502222916794, 876.9585324254264, 689.2502796946033, 136.19829275876663]",330872
1626,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",833173
1627,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",374511
1628,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",249331
1629,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",362000
1630,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",407741
1631,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",69866
1632,['32988382'],[88.98763597402909],239978
1633,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",180017
1634,"['32078802', '31618321', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405', '32078970', '32079082', '32078935']","[1076.2166746635708, 945.1447404429092, 737.4983489619906, 498.5654932260181, 453.14981443563715, 399.58008649397294, 148.9027885253545, 118.35782439901915, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",482687
1635,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122', '32078970']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038, 22.946484874586204]",13385
1636,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",366487
1637,"['32078802', '32078970', '31618475', '32078795', '32842551', '32988382', '32079082', '34129942', '32078935']","[1426.2324657128029, 829.881066034175, 297.6178852695093, 256.8448607981492, 254.71926128307788, 253.0349200847682, 81.51421243336533, 18.210682594912296, 3.8743391493146437]",788195
1638,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",279992
1639,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",94884
1640,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",17643
1641,['32078795'],[24.68169239602989],6247
1642,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",36684
1643,"['32078802', '32078970', '31618475', '32078795', '32842551', '32988382', '34129942']","[1426.2324657128029, 829.881066034175, 297.6178852695093, 256.8448607981492, 254.71926128307788, 253.0349200847682, 18.210682594912296]",210148
1644,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",430099
1645,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",424883
1646,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",698622
1647,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",671031
1648,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",521914
1649,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",145705
